n_steps,max_lag,method,mean,std,var,n_valid,time_averaged,n_particles,n_simulations,fitting_fraction,is_diagonal
256,128,GLS,1.0002934669533818,0.006262052048386781,3.921329585670509e-05,1024,True,128,1024,0.5,False
256,181,OLS,0.9997170995191591,0.06646620021374004,0.004417755770852978,1024,True,128,1024,0.70703125,False
256,181,WLS,0.9999937656993465,0.016114564812318898,0.0002596791990904264,1024,True,128,1024,0.70703125,False
256,181,WLS_SQRTLAG,0.9998013104863082,0.058506928194568854,0.003423060646764436,1024,True,128,1024,0.70703125,False
256,181,GLS,1.0000367498798304,0.005665449650189184,3.2097319738828744e-05,1024,True,128,1024,0.70703125,False
256,256,OLS,0.9939933449827816,0.07588755963933853,0.005758921708014163,1024,True,128,1024,1.0,True
256,256,WLS,0.9988778703726044,0.018682725681541158,0.00034904423889171746,1024,True,128,1024,1.0,True
256,256,WLS_SQRTLAG,0.9945559171554778,0.06771754886466302,0.004585666424238024,1024,True,128,1024,1.0,True
256,256,GLS,1.0000890680901549,0.005787114673539642,3.3490696244697834e-05,1024,True,128,1024,1.0,True
362,32,OLS,1.0002634233901901,0.01873946909405717,0.00035116770192712384,1024,True,128,1024,0.08839779005524862,False
362,32,WLS,1.000108083998708,0.008666734525422454,7.511228733414956e-05,1024,True,128,1024,0.08839779005524862,False
362,32,WLS_SQRTLAG,1.0002629497330333,0.017219112791135367,0.00029649784531384166,1024,True,128,1024,0.08839779005524862,False
362,32,GLS,0.9999164191421281,0.005121563726518699,2.623041500479211e-05,1024,True,128,1024,0.08839779005524862,False
362,45,OLS,0.9990904411385155,0.02175452558487935,0.0004732593834231702,1024,True,128,1024,0.12430939226519337,False
362,45,WLS,0.999550734512668,0.009435871372287009,8.90356685543455e-05,1024,True,128,1024,0.12430939226519337,False
362,45,WLS_SQRTLAG,0.9991901705497392,0.019979243780602837,0.00039917018204475716,1024,True,128,1024,0.12430939226519337,False
362,45,GLS,0.9997425276546605,0.005126334638051695,2.6279306821288608e-05,1024,True,128,1024,0.12430939226519337,False
362,64,OLS,1.001926220522136,0.027222430835601004,0.0007410607405990803,1024,True,128,1024,0.17679558011049723,False
362,64,WLS,1.0007806926536893,0.010469943970335753,0.00010961972674196998,1024,True,128,1024,0.17679558011049723,False
362,64,WLS_SQRTLAG,1.0017916996045861,0.02462504725156598,0.0006063929521418572,1024,True,128,1024,0.17679558011049723,False
362,64,GLS,1.0002607192742818,0.005368833546075204,2.8824373645462447e-05,1024,True,128,1024,0.17679558011049723,False
362,90,OLS,1.0015813746264226,0.033024021496071705,0.0010905859957730062,1024,True,128,1024,0.24861878453038674,False
362,90,WLS,1.0005987344547917,0.01135218061012817,0.00012887200460497,1024,True,128,1024,0.24861878453038674,False
362,90,WLS_SQRTLAG,1.0014377449361573,0.029695365345768856,0.0008818147230186899,1024,True,128,1024,0.24861878453038674,False
362,90,GLS,0.9999293698303114,0.0052431594520718425,2.7490721039850307e-05,1024,True,128,1024,0.24861878453038674,False
362,128,OLS,1.0008086739183715,0.04155957759859614,0.0017271984901737342,1024,True,128,1024,0.35359116022099446,False
362,128,WLS,1.0003965877408874,0.013041891887493932,0.00017009094400508004,1024,True,128,1024,0.35359116022099446,False
362,128,WLS_SQRTLAG,1.0007825326783575,0.037105216064785417,0.00137679705921441,1024,True,128,1024,0.35359116022099446,False
362,128,GLS,1.0000168466459036,0.005135870357818941,2.6377164332323257e-05,1024,True,128,1024,0.35359116022099446,False
362,181,OLS,1.0003874055501898,0.053684221298239555,0.0028819956163983577,1024,True,128,1024,0.5,False
362,181,WLS,1.0002161061230344,0.014188530297260589,0.00020131439199628164,1024,True,128,1024,0.5,False
362,181,WLS_SQRTLAG,1.0003074912848613,0.047563158115442164,0.002262254009914552,1024,True,128,1024,0.5,False
362,181,GLS,1.0002328751570162,0.005000563747450709,2.5005637792318286e-05,1024,True,128,1024,0.5,False
362,256,OLS,0.9999957029074853,0.06603166975159523,0.004360181410183737,1024,True,128,1024,0.7071823204419889,False
362,256,WLS,0.9999862484040691,0.015247684145713649,0.00023249187180744737,1024,True,128,1024,0.7071823204419889,False
362,256,WLS_SQRTLAG,0.9999947111946194,0.058144248875125114,0.0033807536772524883,1024,True,128,1024,0.7071823204419889,False
362,256,GLS,0.9999529309694756,0.00472337355160934,2.231025770804263e-05,1024,True,128,1024,0.7071823204419889,False
362,362,OLS,1.0026007609028138,0.07888749931309606,0.006223237547873732,1024,True,128,1024,1.0,True
362,362,WLS,1.0003412515193792,0.017541901568603035,0.0003077183106425576,1024,True,128,1024,1.0,True
362,362,WLS_SQRTLAG,1.0024027873103831,0.07027146343289471,0.0049380785730006585,1024,True,128,1024,1.0,True
362,362,GLS,0.9998663313661833,0.004399566438589411,1.935618484756231e-05,1024,True,128,1024,1.0,True
512,32,OLS,0.9989351125155381,0.016270534140000334,0.0002647302812009164,1024,True,128,1024,0.0625,False
512,32,WLS,0.9996738800918914,0.007348115331016352,5.399479891791755e-05,1024,True,128,1024,0.0625,False
512,32,WLS_SQRTLAG,0.9990301658603719,0.014943205998046057,0.00022329940550003962,1024,True,128,1024,0.0625,False
512,32,GLS,1.0000223119723046,0.004469368070590785,1.9975250950416403e-05,1024,True,128,1024,0.0625,False
512,45,OLS,1.0000389988282017,0.019475493989377334,0.00037929486613027266,1024,True,128,1024,0.087890625,False
512,45,WLS,0.9997501961111845,0.008351395339171997,6.974580411114375e-05,1024,True,128,1024,0.087890625,False
512,45,WLS_SQRTLAG,0.9999607984821924,0.017789959459027622,0.0003164826575538464,1024,True,128,1024,0.087890625,False
512,45,GLS,0.9998746295903144,0.004536368621977947,2.0578640274466098e-05,1024,True,128,1024,0.087890625,False
512,64,OLS,1.0014101998120473,0.023135803899310983,0.0005352654220673733,1024,True,128,1024,0.125,False
512,64,WLS,1.0004526863877081,0.00893314904355977,7.980115183445284e-05,1024,True,128,1024,0.125,False
512,64,WLS_SQRTLAG,1.0012527134781046,0.02106982479885903,0.0004439375170546149,1024,True,128,1024,0.125,False
512,64,GLS,1.0002517234403876,0.004337126311385772,1.8810664640914758e-05,1024,True,128,1024,0.125,False
512,90,OLS,0.9995711319677077,0.0273160928986862,0.0007461689312496546,1024,True,128,1024,0.17578125,False
512,90,WLS,1.0000564465591073,0.009781378229601245,9.567536007051717e-05,1024,True,128,1024,0.17578125,False
512,90,WLS_SQRTLAG,0.9996626721125168,0.024580756856568162,0.0006042136076417228,1024,True,128,1024,0.17578125,False
512,90,GLS,1.0002662639968984,0.004417275222331053,1.951232038981985e-05,1024,True,128,1024,0.17578125,False
512,128,OLS,0.9987147022131844,0.033823568570308916,0.001144033790830389,1024,True,128,1024,0.25,False
512,128,WLS,0.9999440530366751,0.010774696171316399,0.00011609407758418028,1024,True,128,1024,0.25,False
512,128,WLS_SQRTLAG,0.9989236659056939,0.03044010530343699,0.0009266000108843328,1024,True,128,1024,0.25,False
512,128,GLS,1.0003070771120526,0.004207561077053073,1.7703570217132016e-05,1024,True,128,1024,0.25,False
512,181,OLS,1.001238099082907,0.04273595547446113,0.001826361890315124,1024,True,128,1024,0.353515625,False
512,181,WLS,1.0003573527548077,0.011928300889802465,0.00014228436211766228,1024,True,128,1024,0.353515625,False
512,181,WLS_SQRTLAG,1.001151807940499,0.03818178811917993,0.0014578489439779495,1024,True,128,1024,0.353515625,False
512,181,GLS,0.9998842605099734,0.004169307184888714,1.738312240196466e-05,1024,True,128,1024,0.353515625,False
512,256,OLS,1.0011864279472116,0.05105147272280164,0.0026062528671669596,1024,True,128,1024,0.5,False
